Pos,ID,Name,BV,SV,Team,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
G,590,Whitworth,4.0,4.0,Crystal Palace,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0
G,581,Smithies,3.9,3.9,Leicester,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
M,579,Guedes,5.8,5.8,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,568,Campbell,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,567,Ronan,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,566,Hodge,4.4,4.4,Wolves,1,0.0,1,0.0,3,0.0,3,0.0,3,0.0,2,0.0
D,563,Chambers,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,551,Iqbal,4.2,4.2,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,561,Warrington,4.4,4.4,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,560,Mills,4.4,4.4,Everton,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,3,0.0
D,558,Bueno,3.9,3.9,Wolves,0,0.0,0,0.0,4,0.0,22,0.0,35,0.0,37,0.0
G,557,Smith,3.9,3.9,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,556,Coventry,4.4,4.4,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,554,Bryan,5.0,5.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,553,Hammond,4.3,4.3,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,492,Šarkić,3.9,3.9,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,491,Adama,5.4,5.4,Wolves,44,0.0,43,0.0,41,0.0,40,0.0,37,0.0,39,0.0
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,403,Redmond,5.3,5.3,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,402,Romeu,4.8,4.8,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,414,Valery,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,380,Lyle Taylor,4.1,4.1,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,375,Hendrick,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,361,Gayle,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,353,Darlow,3.9,3.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,352,Clark,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,485,Cundle,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,412,Tella,5.0,5.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,415,Smallbone,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,449,White,4.4,4.4,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,466,Vlasic,5.0,5.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,462,Masuaku,4.5,4.5,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,453,Parrott,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,452,Devine,4.3,4.3,Spurs,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1,0.0
G,451,Austin,3.9,3.9,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,421,Lis,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10359,Louie Moulden,99.9,99.9,Wolves,0,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
F,447,Scarlett,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,442,Rodon,4.0,4.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,438,Reguilón,4.2,4.2,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,437,Bergwijn,5.5,5.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,434,Winks,4.4,4.4,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,429,Doherty,4.6,4.6,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,383,Cafú,4.2,4.2,Nott'm Forest,0,-0.012,0,-0.013,0,0.037,0,0.011,0,-0.015,0,-0.019
D,273,Brunt,3.9,3.9,Leicester,0,-0.025,1,-0.015,0,0.011,1,0.041,0,-0.036,0,0.011
M,378,Arter,4.1,4.1,Nott'm Forest,0,-0.019,0,-0.021,0,0.022,0,0.003,0,-0.024,0,-0.028
M,519,Eriksen,6.2,6.2,Man Utd,0,-0.022,0,0.0,0,-0.171,0,-0.019,0,0.004,0,0.0
D,474,Boly,4.2,4.2,Nott'm Forest,0,-0.103,0,-0.114,0,-0.138,0,-0.075,0,-0.117,0,-0.121
M,440,Bentancur,5.4,5.4,Spurs,0,-0.183,0,-0.199,0,-0.194,0,-0.295,0,-0.199,0,-0.29
