Pos,ID,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,639,Braybrooke,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,640,Turns,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,641,Godo,4.5,4.5,Fulham,1,0.03,2,0.09,0,0.00,0,0.01,0,0.01,0,0.02,0,0.02
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,643,Mainoo,4.5,4.5,Man Utd,0,0.00,0,0.01,0,0.00,0,0.03,0,0.02,1,0.03,0,0.00
G,644,Goodman,4.0,4.0,Crystal Palace,1,0.03,1,0.11,1,0.04,1,0.04,2,0.09,0,0.01,0,0.00
D,645,Wormleighton,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02,0,0.00,0,0.01
D,646,Crama,4.0,4.0,Brentford,0,0.00,0,0.01,1,0.03,1,0.05,1,0.04,1,0.03,1,0.03
M,647,Payne,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Finnigan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,649,Plain,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01,0,0.01,0,0.01
M,651,Moran,4.5,4.5,Brighton,3,0.14,2,0.21,0,0.00,3,0.26,4,0.18,4,0.24,4,0.00
D,652,Furlong,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,653,Hutchinson,4.3,4.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.01,0,0.01,1,0.02,0,0.02,1,0.03,1,0.04,1,0.04
G,655,Hein,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00
G,656,Bishop,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
F,657,Fraser,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,658,Griffiths,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.02,0,0.00,0,0.00,0,0.01,0,0.00
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00
F,660,Shoretire,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,661,Hall,4.4,4.4,Chelsea,11,0.51,6,0.30,8,0.37,7,0.65,6,0.28,6,0.28,8,0.07
F,662,Cannon,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,663,Perkins,4.5,4.5,Leeds,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00
D,664,Lembikisa,4.0,4.0,Wolves,0,0.01,1,0.03,3,0.09,1,0.03,1,0.02,1,0.04,1,0.04
M,665,Doak,4.5,4.5,Liverpool,0,0.00,1,0.03,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,667,Sekularac,4.5,4.5,Fulham,1,0.06,1,0.06,0,0.00,0,0.00,0,0.02,0,0.01,0,0.01
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,669,Mubama,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.03,0,0.01
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,3,0.13,3,0.15,4,0.20,2,0.15,1,0.06,2,0.07,1,0.06
D,673,Humphreys,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02,1,0.00
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.01,0,0.02,1,0.03,0,0.02,1,0.04,1,0.03,0,0.02
M,677,Hinshelwood,4.5,4.5,Brighton,2,0.07,1,0.12,0,0.00,1,0.11,1,0.04,1,0.05,1,0.00
M,678,Price,4.5,4.5,Everton,1,0.04,1,0.03,1,0.03,1,0.06,0,0.02,1,0.04,1,0.03
M,679,Buonanotte,4.5,4.5,Brighton,9,0.46,8,0.78,0,0.00,9,0.99,11,0.60,11,0.69,14,0.01
M,680,Gakpo,7.8,7.8,Liverpool,55,2.75,58,3.20,0,0.00,47,4.32,45,2.35,47,2.69,45,3.05
M,681,Scarpa,4.9,4.9,Nott'm Forest,14,0.72,16,0.76,18,0.90,15,1.45,16,0.77,15,0.70,15,0.70
F,682,Cunha,5.5,5.5,Wolves,38,1.96,53,2.44,53,3.10,51,2.78,49,2.42,48,2.75,48,2.57
M,683,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,684,D.D.Fofana,5.0,5.0,Chelsea,6,0.46,5,0.37,4,0.30,3,0.56,4,0.29,3,0.23,5,0.07
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,686,Simms,4.5,4.5,Everton,24,1.31,18,1.07,10,0.53,10,0.58,11,0.56,12,0.67,11,0.58
M,687,McAteer,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,688,Schade,4.9,4.9,Brentford,22,1.40,27,3.11,35,2.20,36,3.46,43,2.34,43,2.21,48,2.86
D,689,Badiashile,5.0,5.0,Chelsea,62,2.85,60,2.44,59,3.02,57,4.82,58,2.37,54,2.19,47,0.31
F,690,João Félix,7.6,7.6,Chelsea,72,4.39,73,4.04,72,4.15,67,7.70,67,3.46,67,3.73,68,0.70
D,691,Wöber,4.5,4.5,Leeds,50,1.28,73,2.18,76,2.39,71,4.48,69,2.90,71,1.96,70,1.73
M,692,Orsic,5.2,5.2,Southampton,36,1.66,36,3.02,33,1.49,35,1.44,32,1.27,34,1.56,32,1.23
M,693,Alcaraz,5.0,5.0,Southampton,16,0.73,18,1.51,17,0.72,20,0.80,21,0.80,20,0.88,22,0.83
D,694,Álex Moreno,4.4,4.4,Aston Villa,53,2.65,54,1.93,53,2.80,53,3.44,50,2.59,51,2.00,51,1.77
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,0,0.01,0,0.01,1,0.03,0,0.03,0,0.01,0,0.01,1,0.04
F,697,Sadi,4.5,4.5,Bournemouth,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,698,Lemina,4.5,4.5,Wolves,73,2.30,69,2.10,67,2.35,64,2.18,63,2.03,65,2.21,64,2.08
M,699,Mudryk,6.7,6.7,Chelsea,52,2.98,53,2.82,53,3.03,47,5.19,41,2.09,43,2.31,47,0.47
F,700,Rutter,5.3,5.3,Leeds,45,1.93,45,2.27,40,1.95,40,4.00,38,2.10,35,1.83,36,1.43
F,701,Weghorst,5.8,5.8,Man Utd,61,3.01,47,2.94,0,0.00,37,3.96,38,2.14,35,1.93,37,0.42
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.02,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
M,703,Danilo,4.5,4.5,Nott'm Forest,13,0.57,6,0.32,9,0.40,7,0.70,8,0.37,9,0.41,9,0.41
M,704,Sarabia,5.5,5.5,Wolves,69,3.37,65,2.92,65,3.73,60,3.24,58,2.81,57,3.25,57,2.95
M,705,Ouattara,5.0,5.0,Bournemouth,68,2.05,62,2.20,59,2.07,52,4.02,50,1.84,49,1.69,51,1.96
F,706,Pollock,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,707,Sinisalo,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,708,Madueke,5.5,5.5,Chelsea,39,2.07,29,1.51,25,1.40,23,2.52,34,1.63,30,1.54,24,0.24
D,709,Kristiansen,4.5,4.5,Leicester,71,2.62,65,1.95,63,1.82,62,4.44,60,2.65,59,1.04,57,2.20
D,710,Kiwior,4.0,4.0,Arsenal,1,0.08,3,0.14,4,0.19,4,0.20,8,0.27,8,0.34,9,0.48
F,711,Durán,5.5,5.5,Aston Villa,14,0.79,18,0.91,19,1.16,16,1.63,15,0.88,13,0.70,11,0.60
M,712,Perrone,4.4,4.4,Man City,0,0.02,1,0.04,0,0.00,2,0.07,2,0.11,2,0.11,2,0.00
M,713,Danjuma,6.4,6.4,Spurs,13,0.87,14,1.09,16,1.12,17,1.13,17,1.15,21,1.63,19,1.16
F,714,Semenyo,5.0,5.0,Bournemouth,29,1.17,31,1.49,31,1.41,28,2.86,28,1.34,29,1.27,28,1.42
M,715,Tetê,5.5,5.5,Leicester,71,3.54,67,2.96,68,3.06,67,6.55,66,3.75,65,2.31,65,3.29
D,716,Bree,4.5,4.5,Southampton,7,0.29,7,0.49,7,0.24,6,0.21,8,0.20,5,0.24,13,0.28
G,717,Bentley,4.0,4.0,Wolves,0,0.01,1,0.03,2,0.07,1,0.05,1,0.05,2,0.07,1,0.06
D,718,Viña,4.5,4.5,Bournemouth,2,0.07,7,0.24,10,0.35,8,0.67,8,0.30,11,0.37,10,0.41
M,719,Ayari,4.5,4.5,Brighton,0,0.00,1,0.05,0,0.00,2,0.21,2,0.08,2,0.10,2,0.00
M,720,McKennie,4.9,4.9,Leeds,57,2.05,56,2.25,53,2.06,53,4.26,53,2.31,54,2.15,54,1.68
M,721,João Gomes,4.5,4.5,Wolves,8,0.34,10,0.42,13,0.58,11,0.47,11,0.44,10,0.42,12,0.48
D,722,Zabarnyi,4.5,4.5,Bournemouth,0,0.00,0,0.01,0,0.02,1,0.07,1,0.06,1,0.04,1,0.06
M,723,H.Traorè,4.5,4.5,Bournemouth,73,2.46,70,2.86,69,2.75,63,5.62,63,2.65,64,2.43,62,2.75
M,724,Enzo,5.0,5.0,Chelsea,73,2.47,78,2.43,73,2.52,70,4.55,68,2.14,68,2.18,66,0.42
M,725,Ahamada,4.5,4.5,Crystal Palace,1,0.06,3,0.28,6,0.29,5,0.24,6,0.27,5,0.25,6,0.28
M,726,Lukic,4.5,4.5,Fulham,78,2.37,74,2.15,0,0.00,25,0.96,27,1.01,27,0.98,24,0.73
D,727,Souttar,4.5,4.5,Leicester,86,2.99,79,2.21,66,1.80,61,4.14,59,2.51,56,0.87,59,2.18
M,728,Sabitzer,4.9,4.9,Man Utd,31,1.41,47,2.34,0,0.00,45,3.91,46,2.21,44,2.00,45,0.42
G,729,Navas,4.5,4.5,Nott'm Forest,89,3.83,88,3.16,84,3.24,77,6.13,76,2.86,75,2.75,74,2.63
D,730,Felipe,4.5,4.5,Nott'm Forest,85,3.19,79,1.64,75,2.14,63,3.79,51,1.32,44,1.07,39,0.74
M,731,Kamaldeen,5.0,5.0,Southampton,58,2.77,53,4.70,53,2.37,48,2.05,47,1.87,47,2.31,48,1.81
F,732,Onuachu,5.5,5.5,Southampton,77,3.53,71,6.05,68,2.98,66,2.68,65,2.46,66,3.12,63,2.27
D,733,Pedro Porro,4.8,4.8,Spurs,38,1.72,31,1.71,34,1.59,34,1.59,32,1.38,29,1.63,31,1.13
M,734,A.Ayew,5.0,5.0,Nott'm Forest,25,1.23,23,1.04,27,1.25,23,2.16,23,1.06,23,1.06,23,1.01
M,735,Marçal-Madivadua,4.5,4.5,Leicester,1,0.03,1,0.06,1,0.06,2,0.16,2,0.10,1,0.05,2,0.10
D,736,Offiah,4.0,4.0,Brighton,2,0.05,1,0.07,0,0.00,1,0.10,1,0.03,3,0.11,2,0.00
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,739,Anang,4.0,4.0,West Ham,1,0.03,1,0.04,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01
G,740,Hegyi,3.9,3.9,West Ham,1,0.03,1,0.05,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01
M,741,Miley,4.5,4.5,Newcastle,0,0.00,0,0.01,0,0.02,1,0.05,1,0.04,0,0.03,1,0.03
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,2,0.05,1,0.02,1,0.04,1,0.06,1,0.04,1,0.03,1,0.03
D,743,Monteiro,4.0,4.0,Leeds,2,0.05,1,0.03,1,0.03,1,0.06,2,0.05,1,0.03,1,0.03
D,744,Swinkels,4.0,4.0,Aston Villa,0,0.01,2,0.04,2,0.07,1,0.03,1,0.03,0,0.01,1,0.02
G,745,Zych,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,746,Casey,4.0,4.0,West Ham,3,0.07,2,0.05,0,0.00,1,0.04,1,0.02,1,0.03,2,0.05
G,10023,Alfie Whiteman,99.9,99.9,Spurs,1,0.04,3,0.12,3,0.12,2,0.10,3,0.10,1,0.07,1,0.02
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.02,0,0.01
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10249,Matty Longstaff,99.9,99.9,Newcastle,2,0.07,3,0.13,4,0.21,4,0.36,5,0.24,5,0.30,5,0.22
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.05,0,0.04,0,0.00,0,0.07,0,0.04,0,0.04,1,0.01
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.02,2,0.10,2,0.08,2,0.14,2,0.09,0,0.01,0,0.00
G,10359,Louie Moulden,99.9,99.9,Wolves,0,0.02,2,0.06,1,0.06,3,0.14,2,0.09,2,0.08,2,0.10
