Pos,ID,Name,BV,SV,Team,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,583,Kouyaté,4.4,4.4,Nott'm Forest,39,1.33,41,1.33,41,1.42,39,1.35,38,1.49,39,1.30,38,1.28,39,1.38
M,584,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,585,Dennis,5.6,5.6,Nott'm Forest,54,2.27,46,1.81,42,1.85,40,1.75,40,2.16,39,1.57,37,1.55,39,1.72
D,586,Estupiñán,4.8,4.8,Brighton,85,3.13,0,0.00,78,4.05,77,7.07,76,4.28,75,4.27,74,6.72,75,3.04
D,587,Sergio Gómez,4.4,4.4,Man City,2,0.12,0,0.00,3,0.13,4,0.44,6,0.31,5,0.27,4,0.38,5,0.26
D,588,Kehrer,4.3,4.3,West Ham,36,0.92,33,1.20,27,0.79,31,1.78,34,1.00,35,1.14,35,1.42,34,1.16
M,589,Matheus,4.8,4.8,Wolves,54,2.12,62,2.48,62,2.70,57,2.03,58,2.47,55,1.92,57,2.40,57,1.87
G,590,Whitworth,4.0,4.0,Crystal Palace,1,0.04,4,0.17,4,0.15,4,0.15,3,0.11,0,0.02,0,0.01,0,0.00
F,591,Ablade,4.5,4.5,Fulham,2,0.15,2,0.17,3,0.21,5,0.56,6,0.39,1,0.07,1,0.09,2,0.10
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,593,Casemiro,4.9,4.9,Man Utd,79,2.91,0,0.00,73,2.36,72,4.92,68,2.34,65,2.51,65,4.59,65,2.58
F,594,Isak,6.7,6.7,Newcastle,67,3.63,66,3.97,65,3.67,63,4.67,63,3.49,62,7.18,62,4.80,62,3.13
D,595,Zanka,4.0,4.0,Brentford,14,0.47,13,0.44,9,0.23,10,0.40,10,0.23,11,0.40,13,0.33,9,0.20
F,596,Ferguson,4.6,4.6,Brighton,51,2.71,0,0.00,49,3.05,49,5.95,50,3.27,48,4.38,50,6.00,49,2.77
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Bevan,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,599,Gomes,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Knight,4.5,4.5,Man City,0,0.00,0,0.00,0,0.01,0,0.04,0,0.03,0,0.02,0,0.04,1,0.05
M,601,Rodney,4.5,4.5,Crystal Palace,1,0.09,1,0.07,1,0.08,2,0.11,1,0.05,1,0.06,1,0.05,0,0.02
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,50,1.48,54,1.09,51,1.56,53,1.65,50,2.43,47,1.19,50,1.21,51,1.80
M,603,Paquetá,5.9,5.9,West Ham,71,2.70,69,3.23,68,2.88,66,5.04,64,2.67,63,2.65,60,3.11,64,2.84
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,605,Welch,4.0,4.0,Everton,0,0.01,0,0.01,1,0.02,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
M,606,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,607,Smith,4.4,4.4,Arsenal,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.3,7.3,Man Utd,76,3.62,0,0.00,70,2.93,67,6.13,63,2.84,61,3.14,59,5.55,59,3.19
D,610,Akanji,5.0,5.0,Man City,57,2.84,0,0.00,54,1.96,59,5.73,55,2.76,55,2.68,55,4.29,53,2.31
M,611,Gueye,4.8,4.8,Everton,76,2.71,76,2.43,71,2.16,66,2.15,64,1.90,67,1.93,64,2.06,64,2.29
D,612,Faes,4.2,4.2,Leicester,85,1.25,82,2.93,78,1.99,74,2.68,74,2.08,75,1.57,74,1.31,75,2.52
D,613,Kurzawa,4.3,4.3,Fulham,0,0.00,1,0.03,1,0.04,3,0.20,7,0.29,7,0.29,8,0.34,9,0.27
M,614,Willian,5.5,5.5,Fulham,71,3.10,73,3.81,70,3.03,69,5.33,68,3.67,64,3.09,66,3.29,66,2.45
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,4.9,4.9,Chelsea,8,0.36,0,0.00,7,0.35,7,0.30,8,0.36,8,0.40,9,0.79,11,0.49
F,617,Aubameyang,8.4,8.4,Chelsea,10,0.66,0,0.00,10,0.73,9,0.55,10,0.71,13,1.00,12,1.38,13,0.83
F,618,Vinícius,5.4,5.4,Fulham,72,3.12,68,3.71,67,2.92,66,5.14,64,3.57,16,0.92,16,0.95,15,0.73
F,619,Gnonto,4.9,4.9,Leeds,23,1.14,39,1.85,38,2.05,39,1.85,44,1.63,40,1.72,40,1.77,41,1.88
M,620,Arthur,4.8,4.8,Liverpool,2,0.10,2,0.14,4,0.21,5,0.55,4,0.26,3,0.18,3,0.18,3,0.17
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,622,Larios,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,623,Caleta-Car,4.4,4.4,Southampton,32,1.21,9,0.17,7,0.23,7,0.14,6,0.19,7,0.22,7,0.13,6,0.14
M,624,Edozie,4.6,4.6,Southampton,1,0.06,1,0.08,1,0.12,1,0.09,2,0.17,2,0.15,2,0.15,3,0.20
F,625,Diego Costa,5.3,5.3,Wolves,34,1.89,34,1.77,39,2.04,36,1.57,35,1.86,36,1.53,35,1.82,33,1.35
G,626,Karius,3.9,3.9,Newcastle,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,1,0.05,1,0.03,1,0.04
G,627,Jakupović,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,628,Aurier,4.4,4.4,Nott'm Forest,13,0.43,47,0.92,71,2.02,68,2.06,67,3.16,66,1.53,64,1.42,66,2.25
M,629,Traoré,4.3,4.3,Wolves,13,0.53,5,0.20,5,0.21,6,0.23,5,0.23,6,0.25,8,0.36,8,0.31
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.00,0,0.01,0,0.02,0,0.02,0,0.01,0,0.03,1,0.05,1,0.04
D,631,Sousa,4.0,4.0,Arsenal,0,0.00,0,0.01,0,0.01,0,0.02,1,0.04,0,0.01,1,0.04,1,0.04
M,632,Trevitt,4.4,4.4,Brentford,0,0.01,0,0.02,1,0.03,1,0.05,0,0.02,1,0.04,1,0.03,0,0.03
G,633,Cox,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,636,Parkes,4.0,4.0,Fulham,1,0.02,1,0.03,1,0.02,1,0.03,1,0.02,0,0.01,0,0.01,1,0.02
D,637,John,4.0,4.0,Everton,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.00,0,0.01,0,0.01
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,639,Braybrooke,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,640,Turns,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,641,Godo,4.5,4.5,Fulham,0,0.00,0,0.01,0,0.00,0,0.02,0,0.02,0,0.03,0,0.01,0,0.02
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00
M,643,Mainoo,4.5,4.5,Man Utd,0,0.01,0,0.00,0,0.03,0,0.03,0,0.02,0,0.02,0,0.01,0,0.00
G,644,Goodman,4.0,4.0,Crystal Palace,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00,0,0.00
D,645,Wormleighton,4.0,4.0,Leicester,0,0.00,0,0.01,0,0.01,1,0.02,1,0.02,1,0.02,1,0.02,1,0.04
D,646,Crama,4.0,4.0,Brentford,0,0.01,1,0.03,1,0.04,2,0.06,1,0.03,1,0.03,1,0.03,1,0.03
M,647,Payne,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Finnigan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,649,Plain,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.00,0,0.01,0,0.01,1,0.06,1,0.03,1,0.04,1,0.04,0,0.02
M,651,Moran,4.5,4.5,Brighton,1,0.04,0,0.00,3,0.17,3,0.35,3,0.21,3,0.28,3,0.36,3,0.15
D,652,Furlong,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,653,Hutchinson,4.2,4.2,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,1,0.04,1,0.08,2,0.09,2,0.10,2,0.10,1,0.05,1,0.05,1,0.04
G,655,Hein,3.9,3.9,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.00
G,656,Bishop,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00,0,0.01,0,0.00
F,657,Fraser,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00
M,658,Griffiths,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.03,1,0.04,1,0.08,1,0.10,2,0.10,2,0.14,2,0.12,2,0.16
F,660,Shoretire,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,661,Hall,4.3,4.3,Chelsea,1,0.05,0,0.00,1,0.07,2,0.10,3,0.14,3,0.16,3,0.27,3,0.14
F,662,Cannon,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,663,Perkins,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,664,Lembikisa,4.0,4.0,Wolves,1,0.02,0,0.01,1,0.04,1,0.01,1,0.02,1,0.01,1,0.04,1,0.03
M,665,Doak,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.02,0,0.03,0,0.02,0,0.03,0,0.03,0,0.03
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,667,Sekularac,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01,0,0.01,0,0.01,0,0.02
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01
F,669,Mubama,4.5,4.5,West Ham,0,0.01,0,0.02,0,0.02,0,0.04,0,0.02,0,0.03,0,0.02,0,0.01
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,3,0.14,2,0.13,3,0.18,2,0.13,1,0.08,1,0.04,1,0.04,1,0.05
D,673,Humphreys,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.01,0,0.00,1,0.02,0,0.01,0,0.01,1,0.02
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,1,0.07,2,0.10,2,0.11,2,0.10,2,0.09,0,0.03,1,0.08,1,0.07
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.01,0,0.00,0,0.01,0,0.02,0,0.02,0,0.00,0,0.01,0,0.01
M,678,Price,4.5,4.5,Everton,0,0.02,1,0.03,1,0.03,0,0.02,1,0.04,1,0.04,1,0.04,1,0.06
M,679,Buonanotte,4.5,4.5,Brighton,8,0.39,0,0.00,13,0.72,13,1.33,16,0.93,12,1.07,11,1.19,9,0.43
M,680,Gakpo,7.6,7.6,Liverpool,64,3.81,62,4.30,60,3.29,57,7.37,56,3.60,52,3.33,54,3.62,55,3.58
M,681,Scarpa,4.7,4.7,Nott'm Forest,5,0.29,6,0.36,9,0.48,10,0.48,11,0.58,11,0.49,11,0.52,10,0.50
F,682,Cunha,5.3,5.3,Wolves,58,3.14,53,2.67,51,2.75,50,2.11,49,2.63,50,2.08,50,2.64,51,1.99
M,683,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,684,D.D.Fofana,5.0,5.0,Chelsea,1,0.10,0,0.00,1,0.15,1,0.10,2,0.15,2,0.21,2,0.30,3,0.22
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,686,Simms,4.5,4.5,Everton,12,0.72,13,0.70,8,0.43,8,0.47,7,0.40,9,0.46,9,0.48,8,0.56
M,687,McAteer,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,688,Schade,4.9,4.9,Brentford,35,1.78,45,2.55,54,2.36,56,3.41,57,2.42,53,3.01,54,2.43,52,2.27
D,689,Badiashile,5.0,5.0,Chelsea,18,0.64,0,0.00,13,0.62,15,0.39,17,0.76,15,0.81,16,0.86,17,0.67
F,690,João Félix,7.5,7.5,Chelsea,64,3.04,0,0.00,62,3.41,61,2.44,62,3.27,60,3.58,60,4.95,60,2.82
D,691,Wöber,4.4,4.4,Leeds,4,0.11,31,1.02,61,2.29,78,2.50,74,1.21,77,2.07,75,2.18,75,2.13
M,692,Orsic,5.1,5.1,Southampton,9,0.51,9,0.45,8,0.50,9,0.44,10,0.55,11,0.58,10,0.49,10,0.50
M,693,Alcaraz,5.0,5.0,Southampton,50,2.17,50,1.68,47,2.12,46,1.64,43,1.81,46,2.07,46,1.68,43,1.68
D,694,Álex Moreno,4.4,4.4,Aston Villa,73,2.62,74,2.72,68,3.52,69,1.71,68,2.80,66,2.58,69,1.72,67,2.43
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,0,0.01,1,0.03,0,0.02,0,0.01,0,0.02,1,0.05,1,0.04,0,0.03
F,697,Sadi,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,698,Lemina,4.5,4.5,Wolves,77,2.48,71,2.27,68,2.33,66,1.94,66,2.21,65,1.87,65,2.23,64,1.77
M,699,Mudryk,6.5,6.5,Chelsea,25,1.37,0,0.00,30,1.79,28,1.30,27,1.56,27,1.80,27,2.58,27,1.44
F,700,Rutter,5.2,5.2,Leeds,18,1.01,18,1.02,21,1.40,23,1.35,22,1.03,24,1.26,21,1.16,25,1.36
F,701,Weghorst,5.5,5.5,Man Utd,40,2.46,0,0.00,38,2.03,36,4.19,34,1.93,32,2.04,33,3.82,34,2.28
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,703,Danilo,4.5,4.5,Nott'm Forest,28,1.05,27,0.96,25,0.96,24,0.94,27,1.08,25,0.93,24,0.89,24,0.93
M,704,Sarabia,5.3,5.3,Wolves,37,2.15,31,1.72,31,1.84,33,1.55,30,1.73,32,1.48,34,1.94,32,1.36
M,705,Ouattara,5.0,5.0,Bournemouth,60,2.07,57,2.30,56,2.27,52,2.25,52,1.96,52,1.99,51,1.90,50,1.92
F,706,Pollock,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,707,Sinisalo,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,708,Madueke,5.5,5.5,Chelsea,12,0.65,0,0.00,11,0.62,13,0.61,12,0.69,13,0.83,14,1.38,14,0.76
D,709,Kristiansen,4.5,4.5,Leicester,63,1.09,62,2.46,61,1.78,60,2.39,57,1.83,56,1.39,58,1.22,58,2.16
D,710,Kiwior,4.0,4.0,Arsenal,7,0.33,8,0.45,8,0.25,8,0.36,9,0.35,11,0.50,9,0.48,8,0.45
F,711,Durán,5.5,5.5,Aston Villa,17,0.87,17,0.91,17,1.03,13,0.67,11,0.62,10,0.60,11,0.57,10,0.58
M,712,Perrone,4.4,4.4,Man City,9,0.43,0,0.00,11,0.45,12,1.02,12,0.54,11,0.51,12,1.00,13,0.54
M,713,Danjuma,6.1,6.1,Spurs,12,0.91,17,0.98,12,0.82,13,0.76,12,0.95,11,0.75,11,0.85,11,0.86
F,714,Semenyo,5.0,5.0,Bournemouth,19,0.95,22,1.25,22,1.23,24,1.44,25,1.22,23,1.19,25,1.25,25,1.22
M,715,Tetê,5.2,5.2,Leicester,37,1.48,35,1.88,33,1.66,36,1.86,32,1.60,28,1.36,31,1.35,31,1.66
D,716,Bree,4.5,4.5,Southampton,4,0.19,14,0.28,6,0.25,4,0.12,5,0.21,5,0.23,6,0.15,5,0.16
G,717,Bentley,4.0,4.0,Wolves,0,0.02,0,0.00,1,0.06,2,0.06,1,0.06,2,0.07,1,0.06,2,0.08
D,718,Viña,4.5,4.5,Bournemouth,5,0.19,6,0.29,10,0.43,7,0.30,7,0.27,9,0.35,6,0.24,8,0.33
M,719,Ayari,4.5,4.5,Brighton,16,0.66,0,0.00,16,0.71,17,1.50,20,0.93,16,1.26,15,1.33,14,0.60
M,720,McKennie,4.7,4.7,Leeds,75,2.51,73,2.59,70,2.80,68,2.48,67,1.92,66,2.20,67,2.31,65,2.32
M,721,João Gomes,4.5,4.5,Wolves,50,1.74,17,0.65,18,0.72,22,0.78,22,0.86,22,0.76,18,0.73,22,0.75
D,722,Zabarnyi,4.5,4.5,Bournemouth,5,0.13,4,0.15,19,0.64,4,0.16,6,0.20,6,0.21,5,0.14,6,0.21
M,723,H.Traorè,4.5,4.5,Bournemouth,36,1.54,49,2.41,49,2.35,47,2.45,46,2.02,43,1.95,47,2.04,46,2.02
M,724,Enzo,5.0,5.0,Chelsea,73,2.32,0,0.00,72,2.60,69,1.99,68,2.39,68,2.68,65,3.83,66,2.16
M,725,Ahamada,4.5,4.5,Crystal Palace,10,0.44,9,0.40,9,0.42,10,0.44,10,0.41,10,0.47,9,0.41,11,0.52
M,726,Lukic,4.5,4.5,Fulham,11,0.41,14,0.58,14,0.55,18,1.31,19,0.79,21,0.81,23,0.90,24,0.79
D,727,Souttar,4.5,4.5,Leicester,57,0.87,51,1.90,41,1.13,42,1.60,48,1.44,43,1.00,38,0.75,41,1.46
M,728,Sabitzer,4.7,4.7,Man Utd,53,2.50,0,0.00,41,1.76,42,3.83,40,1.82,40,2.00,39,3.65,39,2.02
G,729,Navas,4.5,4.5,Nott'm Forest,88,3.17,86,3.00,82,2.96,75,2.73,66,2.77,63,2.21,61,2.13,62,2.34
D,730,Felipe,4.5,4.5,Nott'm Forest,82,1.84,76,1.23,74,1.73,72,1.74,71,2.85,73,1.35,71,1.26,70,1.99
M,731,Kamaldeen,5.0,5.0,Southampton,51,2.42,48,1.74,47,2.35,45,1.71,47,2.15,45,2.24,42,1.64,45,1.87
F,732,Onuachu,5.5,5.5,Southampton,25,1.57,22,1.03,16,1.12,18,0.90,12,0.73,13,0.86,13,0.69,15,0.87
D,733,Pedro Porro,4.8,4.8,Spurs,85,4.72,81,2.53,77,2.85,77,2.17,76,4.17,71,2.84,59,3.00,45,1.98
M,734,A.Ayew,5.0,5.0,Nott'm Forest,17,0.87,29,1.24,31,1.41,31,1.38,32,1.73,31,1.28,34,1.40,34,1.54
M,735,Marçal-Madivadua,4.5,4.5,Leicester,0,0.03,0,0.01,0,0.03,0,0.03,1,0.04,1,0.04,0,0.02,1,0.03
D,736,Offiah,4.0,4.0,Brighton,3,0.07,0,0.00,3,0.11,3,0.19,3,0.10,2,0.11,3,0.23,4,0.12
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01
G,739,Anang,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
G,740,Hegyi,3.9,3.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01
M,741,Miley,4.5,4.5,Newcastle,0,0.00,0,0.01,0,0.02,0,0.03,0,0.03,1,0.07,1,0.06,0,0.02
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,0,0.01,0,0.01,0,0.01,1,0.03,2,0.04,1,0.03,1,0.02,2,0.06
D,743,Monteiro,4.0,4.0,Leeds,0,0.01,1,0.03,1,0.03,1,0.02,1,0.03,2,0.06,1,0.03,1,0.03
D,744,Swinkels,4.0,4.0,Aston Villa,1,0.02,1,0.02,1,0.04,1,0.03,1,0.03,1,0.02,1,0.01,0,0.01
G,745,Zych,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,746,Casey,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,1,0.03,1,0.02
G,747,Wickens,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
M,748,Mundle,4.5,4.5,Spurs,3,0.16,5,0.27,6,0.31,5,0.24,4,0.20,2,0.10,2,0.10,2,0.11
G,749,G.Shelvey,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,750,C.Robinson,4.0,4.0,Fulham,0,0.01,0,0.01,1,0.02,1,0.02,0,0.00,0,0.01,0,0.01,0,0.00
D,751,Walters,4.0,4.0,Arsenal,0,0.00,0,0.01,1,0.04,0,0.01,1,0.03,1,0.03,1,0.03,1,0.04
M,752,Olakigbe,4.5,4.5,Brentford,0,0.00,0,0.01,1,0.03,1,0.03,1,0.05,1,0.05,0,0.03,1,0.03
G,753,Wright,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,754,Revan,4.0,4.0,Aston Villa,1,0.02,1,0.03,2,0.06,1,0.02,1,0.03,0,0.01,0,0.01,1,0.02
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,1,0.02,0,0.00,0,0.01
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01,0,0.00
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.02,0,0.02
M,10249,Matty Longstaff,99.9,99.9,Newcastle,3,0.16,4,0.20,3,0.19,4,0.27,4,0.20,4,0.45,5,0.28,4,0.23
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.03,0,0.00,0,0.01,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.02,0,0.02,1,0.02
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01
G,10359,Louie Moulden,99.9,99.9,Wolves,1,0.05,2,0.07,1,0.06,2,0.07,2,0.09,1,0.04,2,0.09,2,0.07
